1517,Corilla,Abrashkov,633308554840706116,3580216632415844
1518,Andie,Drakard,3573897845264613,4017950375105
1519,Pearle,Beardsworth,5108750488350349,5420424708849669
1520,Merle,Sutliff,3529536701441296,6759212649852496903
1521,Faunie,Raithbie,3582667585477819,3554737725972153
1522,Terza,Messom,633413333867143194,3582426855421597
1523,Rochella,Haglington,3555834831995662,4844254039057075
1524,Tully,Krochmann,4017953592912,5602258245057216
1525,Xenos,Aggus,3532131079249003,3564507637917523
1526,Amelia,Delcastel,5610436424043583,4844041821196579
1527,Papageno,McIlreavy,3529982987751505,670967850052864377
1528,Dinah,Franzolini,5360668390095484,3589418717354176
1529,Gussy,Malt,490396748847561932,3559786620800345
1530,Charissa,Sandes,3576331699919392,4911820990178198655
1531,Amery,Bisgrove,30248626397011,3565741744928383
1532,Ainslie,Vassall,201662286978287,6759965483391656
1533,Aundrea,Aarons,5020182908219883110,201717041706017
1534,Hortensia,Pinck,4913830957921073,3559118896531893
1535,Garvey,Tallach,201508241066124,6333359940498673
1536,Zsa zsa,Cottem,3550000971901259,3554582911621267
1537,Gerrie,Cox,5108756510498923,3562594505927612
1538,Rudiger,Cheeld,5610866914171561,5018824307694855131
1539,Bat,Picardo,5501062230750708,373922074227020
1540,Rosemaria,Durling,201787416974458,4905278535345219
1541,Melania,Streatfeild,5048378710076889,3564451676112425
1542,Packston,Butterly,5408758312376536,4917026500296016
1543,Cathy,Bentham3,4041370426629101,5100133604082989
1544,Cosmo,Jira,50383525619854977,4508984091163935
1545,Judie,Older,4508816761956893,3579007653164210
1546,Bret,Theseira,3539622336014126,56022144772885085
1547,Shanna,Nucator,5602227753580752,3554443023030766
1548,Aeriel,Thewles,30139236785135,6759929433090964178
1549,Dalton,Loughan,3574342894158985,30522163339838
1550,Cammie,Blyden,36290226012248,3576601906513331
1551,Editha,Levison,3566978771284418,3570189813142051
1552,Max,Robroe,4844988708341613,5100175041127968
1553,Trude,McManus,3575537368977005,3535331993652582
1554,Zeb,Pluck,5641827732768296571,3537847304753148
1555,Min,Blazynski,201423045442309,3580989083080909
1556,Arney,Gascoyne,3571880668964578,3537884145623388
1557,Bertina,Furbank,3583287625411931,67068181491038671
1558,Thorsten,Scrauniage,3585184404000217,3584720116296584
1559,Gardner,Tracy,5602217460387930,06048489497323051
1560,Michelle,January,5602215107138369,3584397099342832
1561,Nert,Esh,4903983658221401935,5610810368923473
1562,Etan,Dullard,3547229978824216,5610732449651669
1563,Gilda,Ball,5100135100475476,3552696720355958
1564,Orella,Castagnier,30429564023609,4913730705794287
1565,Verena,Janu,5602250159591652,201952174332345
1566,Lauren,Addie,30478575074218,3579212612441754
1567,Haleigh,Ney,3540739895274359,30499267530556
1568,Cullie,McGrail,3555660020664185,633458418806872361
1569,Courtney,Brosch,3547460012737854,5602214552930560
1570,Trevar,Caney,201925839109209,3550894738207038
1571,Humfrid,Mailey,3557242105003171,3573420724999819
1572,Ade,Derry,5602215441881252,4017952704849
1573,Felicia,Biesinger,6762753052186813,3564930732954870
1574,Zach,Ilymanov,3579682508137007,3534446195810951
1575,Cybil,Vanyard,3564492756342409,5100139775652963
1576,Lottie,Graffin,3581120539115326,3532168708298050
1577,Martynne,Lukacs,3587017295295637,6386974264467702
1578,Maddie,Berzen,3541764855779352,3539414300050926
1579,Merle,Hixson,5100132592342264,633110081652358321
1580,Ellerey,Ringrose,4917681532258358,3540127109301400
1581,Valida,Grayshon,3577104720650594,3576412487062163
1582,Perle,Rhys,3558731010913655,3529709994348508
1583,Benjy,Leagas,3557295452769562,6761132600750977
1584,Gilbert,Wheeler,560224998914462021,5602211089079374
1585,Shawn,McGeorge,3562037261353227,6762832612580865801
1586,Alvinia,Blaskett,5048371354956797,67636399615578264
1587,Klarrisa,Sabathe,5464975860640151,3533072412150145
1588,Clive,Wadforth,060491537524345049,5002351848245506
1589,Patrizio,Byrkmyr,201770268683500,4041374833640503
1590,Fay,Allnutt,3582794644055889,3533525628625242
1591,Vyky,Orrow,3549406985143446,5610571960762166556
1592,Rebekkah,Armall,4844730207866629,3547968396720395
1593,Terrijo,Housaman,36510634220723,30526652350040
1594,Rebekkah,Osant,4405905887906975,3551310839607371
1595,James,Bertson,6373969928311218,5100131448790122
1596,Carlene,Halsworth,560221040934594724,670672901120058660
1597,Daffi,Mouton,6767829864857463,30445777127003
1598,Lorette,Brimilcombe,5108757945596802,4844516985494142
1599,Padraig,Melhuish,374288292249918,67612110488818093
1600,Nicki,Vatcher,30298178641316,30175851157754
1601,Martie,Kenelin,3551978477321248,347693936050362
1602,Row,Marquet,201703302889908,5153866670076759
1603,Ardys,Gipson,3581917040061760,30154034979772
1604,Friedrich,Laying,6392222707233402,4917140928830841
1605,Cornell,Polini,30110787721811,3536154208768574
1606,Witty,Gyorgy,3583055114117933,3570668763093893
1607,Dagmar,Stainton - Skinn,3586602490791638,201607718599227
1608,Adolf,Gravy,5010128066837762,5567659182953759
1609,Debby,Ponting,337941939785894,3563473068073628
1610,Lyndell,Petrusch,337941184112190,491155188685131697
1611,Connor,Lohoar,5485769160719046,3565789530449411
1612,Kelsey,Kendrew,3536107513359380,6759814562614713
1613,Morly,Bello,3583774786805670,6374628659037959
1614,Anjanette,Cliss,201845462462156,3558299278367279
1615,Udell,Pendre,4175007215502390,4017954802518
1616,Nora,Lansdown,5602246578473738,5007663682980633
1617,Gilbert,Stollard,501864978151791521,63042558305877081
1618,Mauricio,Ferens,6333822581398564652,30139396519068
1619,Alia,Sambidge,3529554022429098,3575380456421739
1620,Simone,Stoggell,3546802243138223,3578802244168816
1621,Dannie,Emes,30322590915221,3566954149308593
1622,Delmore,Levene,3583063521778875,30429666495184
1623,Radcliffe,Deeson,3566438256583289,50204466598397430
1624,Zachery,Hunnisett,6762098614995865466,5238161201653808
1625,Jobie,Vigneron,560223618555498164,5431680773675878
1626,Georgeanna,Wylam,3589944317886838,3556781161816555
1627,Norean,Blabber,374288818667940,3556883446593940
1628,Elly,Ferfulle,3574549163129964,5610103442043140
1629,Eloisa,Suero,3575713019707832,5602218162616428
1630,Chloe,Sedgeman,3548529575786398,4936819847320725282
1631,Ted,Pencott,30280063740320,5002355260321919
1632,Michail,Baccas,3565436128836761,5602225751648514
1633,Boony,Klemenz,6706912771005352,4903235789510056
1634,Lorrie,Royall,3528618546507993,3588550237356033
1635,Rina,Lowmass,6767684926269358898,4844685134931088
1636,Edwina,Milch,3571145174718706,3535382033704768
1637,Grantham,Biesinger,30095879837692,3529926330866585
1638,Erminie,Landeg,3534155274123521,560222440789389379
1639,Lorilee,Dot,5641826336613588074,676155018427087806
1640,Sharline,Kennler,3540196548114286,3577111132636525
1641,Morris,Baybutt,3546423708225858,4913512851670481
1642,Avrit,McIlwaine,3553353055278798,337941747875119
1643,Innis,Josefowicz,36285991636775,370593199038429
1644,Rubetta,Riccioppo,6304314960417975,5002357392289618
1645,Henrietta,Wife,3528922526582228,5602248114941236
1646,Dru,Yurkin,201772965135552,374283241105493
1647,Rochella,Merriment,4936081278769465654,4508963956253429
1648,Guinna,Mulvagh,3528932919279639,3579229246846455
1649,Ivette,Creedland,3539377382744411,3541767810356786
1650,Joscelin,Amiranda,3564122562925648,5602228113669715
1651,Patin,Denisovich,6771367127001321718,3533762632467861
1652,Lacey,Nizard,3560512954084240,3546738440547081
1653,Elinor,Harpin,633499641956544529,491140657541659800
1654,Sharon,Waine,5010129881041325,3565955144406671
1655,Beckie,Kynson,3585469102665696,6391681836496290
1656,Abran,Simoncello,201642814530750,5893127924337139028
1657,Weber,O'Dempsey,5100172605428221,3574932406440218
1658,Edith,McIlvaney,560224285606934057,50189071083211416
1659,Vanni,Mytton,4041375197537995,36220648037275
1660,Darwin,Helstrip,5108758761268765,3589461375725253
1661,Kennie,Stirley,30070689103098,201642126064134
1662,Calla,Pepineaux,6372842014970893,560222791009069385
1663,Alleyn,Boraston,4913611341328187,201440618210020
1664,Paxton,Ryam,6304803837386666840,3584440165700440
1665,Julio,Theriot,3535037802266734,3582802922427843
1666,Shirlene,Cramphorn,3550511687329684,4388354210509787
1667,Sayres,Domanski,5506541878599480,3540850873192339
1668,Robinette,Jobern,5020249763849187,4911355515934561459
1669,Anatollo,Loomis,5020960506084758348,3552216635544784
1670,Deny,Costigan,3579344900333425,6334627923645799159
1671,Star,Dinsell,5007666729038935,5415537674361141
1672,Mabel,Swindells,3564346437484412,3533129012661986
1673,Amata,Levinge,560221983832759438,201622430342871
1674,Win,Carthy,3581222956386685,6762772268357352390
1675,Addie,Ech,30082957206834,5100130105338654
1676,Jacky,Tomczynski,3544312644038461,201423964826508
1677,Geordie,Stroban,5602243069111315,30041017896117
1678,Sherri,Forseith,6385147110960615,30053101475005
1679,Mozelle,Ortsmann,36599851670264,56022460318202878
1680,Maris,Cobb,5641823294745843003,3572350147550231
1681,Ricky,Elias,374283983114174,3589372153485053
1682,Damara,Bendig,633401718034654202,30298491262089
1683,Lib,Rossi,3550470305979760,3531594038300897
1684,Sigfried,Caddan,3542596489150942,3584447688417410
1685,Randy,Davidzon,5285930422569676,3568104597846292
1686,Bradly,Riccelli,4978830830843090,3548339561222055
1687,Izak,Sharrem,201519360885921,3585250154619819
1688,Shawn,O'Halloran,5100139950827760,3564801236683150
1689,Matthiew,Saffe,4911761582838159192,5295742903042687
1690,Violette,Cassam,5388924052921410,3538967691631399
1691,Jannelle,Isles,372301177615384,4982083229122122
1692,Dulciana,Gammett,5610630165141271,4041379046527
1693,Cayla,Fowkes,3532538720556430,5602233726050063
1694,Lonni,Saterweyte,3556698982144183,5602245249306376
1695,Paola,Benjafield,5100133470834448,3552448705067467
1696,Dukie,Gerty,3562981502828440,3546300778726165
1697,Felice,Golling,201711706874871,5602214926874957
1698,Udell,Mallabar,5291012572395186,3544320248953217
1699,Aloise,Round,4508984456829104,5290397494795725
1700,Baily,Dahlen,201561501517930,3588723186817228
1701,Analise,Tunnacliffe,6767748336883383906,372301442536498
1702,Karleen,Bardill,3574800381619439,3547684985712178
1703,Barr,Gosdin,5108752467248650,201500234656920
1704,Nigel,Grebbin,3541874054425150,3587547848150178
1705,Nigel,Joynson,4017958635652334,3543232559826315
1706,Sonnie,Lawler,3561898901035537,3557572482369450
1707,Duke,Moret,5007661940787337,5211742306355760
1708,Maurie,Gaddie,4917993039133137,3542266638564209
1709,Odele,Mudd,372301126981069,30582969144626
1710,Katalin,Cridlon,3584299726390699,3582744333346305
1711,Anissa,Gill,3566574297640926,5265639644070991
1712,Alfy,Zielinski,4911946963770460,3537313225695355
1713,Brit,Methven,5610441964868043,201929247883835
1714,Elise,Privost,3580775719981218,3549471448024245
1715,Elsie,Tesyro,5641822035071161390,5610340758219142
1716,Hannie,Huggens,337941123476532,4911039734340778474
1717,Conrade,Worvill,3529685637868195,201778873054603
1718,Lion,Dundendale,3581139963858425,370138629324872
1719,Camala,Salvatore,3566296851896641,374622352080658
1720,Velma,Dorrance,3576851701363305,4917180220030518
1721,Bancroft,Lindstrom,201794318624520,3585289014928432
1722,Madge,Kohnen,670965600303006084,5602252145101380
1723,Hannah,Gloucester,337941202614748,3531510986057602
1724,Archambault,Raper,201797195558802,3588869020380137
1725,Alexandrina,Peace,4913270410657628,6388361301720178
1726,Adrian,McLagan,3571933549148711,3541592899725598
1727,Bentley,Routh,4405287111022477,3556931296626839
1728,Sidney,McTrustam,3533674989537180,3548835362962120
1729,Dall,Kleinbaum,3556281110685706,3547692962639744
1730,Rosaline,Wildey,3544159283729904,5602215290635445
1731,Pascal,Charity,3585492375718166,3559096214543891
1732,Bibby,Herley,3564641219439059,374283846274280
1733,Angelico,Debnam,3576001959027745,4508086236364954
1734,Kellie,Drohane,201824733814016,5610478630159142
1735,Cookie,Toxell,4405101312872319,3545554784737936
1736,Randolf,Amori,5540987782682805,6771658078828760
1737,Janessa,Geldert,3533702083001546,4026724148247759
1738,Gardie,Ingleby,3574606807847433,5100176455068086
1739,Allister,Kinsett,6334992140729858,3569934178395577
1740,Felicity,Frantzeni,5610309332430996,6390307787439722
1741,Mina,Beccero,67066941368530601,6394081046221512
1742,Bevan,Gabby,201916785578398,3557526548857569
1743,Judy,Payler,3544441918969315,201775945742157
1744,Melanie,Strettle,30203539578900,374283170994016
1745,Antons,Bool,5002355319839549,67625196547536904
1746,Webster,Hartnup,5602253240835575,3572623882536585
1747,Annamaria,Bramo,201928672867529,6379061051143081
1748,Jyoti,Matusson,30471863154081,3545823950283417
1749,Sterling,Delatour,374288464738680,201624091336267
1750,Gizela,Kivlehan,3570722122231643,3557974227360622
1751,Rosalynd,Tollet,3583708280015824,6334321478022230483
1752,Halley,Ewebank,3560414734013153,490530112344458752
1753,Sherlock,Iveans,3583210518222603,30127649760563
1754,Wash,Dymoke,3567901405101922,3575226675875553
1755,Marley,Wolfers,3533954788598983,4041378921629179
1756,Marji,Basten,3554755871149244,30487024105416
1757,Phillie,Blacktin,4508105788398028,374622227864237
1758,Bevon,Cornick,3560089326772398,30392422900337
1759,Jamima,Dunne,3555005716118593,337941065980681
1760,Cherry,Borsnall,3540855802155679,3551577771733700
1761,Shurwood,McAuslan,3535215974156764,3563950583913008
1762,Wynny,Weiss,50206249950322768,3533514671659522
1763,Garrett,Tree,5893057673404033,201943050733599
1764,Tawnya,Meneer,374288960891231,630400770043115201
1765,Tuesday,Stichel,3531819480124606,3584388150180419
1766,Sheree,Alven,3562838245614992,502006548570009396
1767,Leeann,Tomovic,5602254440642761,0604056636645637334
1768,Dela,Woolward,4844775065659830,30104384071365
1769,Rebekkah,Alvaro,4026036269244626,5602211019736209167
1770,Berenice,Pressey,371783557730522,5377069165821389
1771,Yehudi,Cadden,3561766526517629,6331106807617126036
1772,Hayley,Paladini,5282851082378179,3572086730603454
1773,Joelle,Callander,4017956667026,3560390162149190
1774,Cyndia,Banbrigge,3560042464543063,3538413646924969
1775,Bamby,Raithby,633347292333304072,3571349063087310
1776,Doralynne,Cockshott,5602211397819594,5239701765699355
1777,Alyce,Ivchenko,3570097199377417,3557622401217239
1778,Pauletta,Hedditeh,3572161563616574,3550254113378765
1779,Tracie,Mitroshinov,633110694063857614,6333624952586252766
1780,Humberto,Forlong,3561933397909869,589345001496651831
1781,Denice,Ferrier,56022178878031806,675975813792645992
1782,Kitty,Emblen,5641823549677722669,3543049520958534
1783,Gabey,Geall,201739399014083,6334777472984829
1784,Terence,Mendes,4026531790836940,3576947133505040
1785,Lucita,Caseley,3573904188174126,3575216971558540
1786,Dallas,Sentinella,3532956326701319,4508876560760532
1787,Rosalie,Markova,3534446233902224,3551004111904917
1788,Constantine,Fennelly,6761492342670871773,6706977786564727
1789,Elmira,Hartnell,3566578519467513,5100143407438569
1790,Urban,Milella,6333776607875499,5610745522757161884
1791,Giovanni,Libbe,633423730694921908,56022487375824104
1792,Thadeus,Elliker,4175004769612774,561038164545418940
1793,Quillan,Pond,3546705931501232,3545003240100420
1794,Kinnie,Suller,3564092490020582,3557398035813947
1795,Griselda,Malyon,670632318754062943,3554515079017340
1796,Charita,Ney,3559650135489202,3576980561027559
1797,Averil,Swadlin,5100171727767482,3568783819847236
1798,Madelin,Skitterel,30109516208751,5002357368468055
1799,Amy,Joiner,337941767968588,3588089402555186
1800,Maurine,Dufer,5602232336760186,3535461120536018
1801,Teresa,Waghorn,5540258885012831,3550909415060904
1802,Francois,Cardoo,3586196885237844,4917960814096094
1803,Donalt,Giacaponi,50189301243160884,3557100286693220
1804,Abbie,Whetland,491133886707825710,5610350687704346
1805,Sissie,Curteis,201675295603753,676340247078629410
1806,Ebeneser,Coddrington,337941036908381,201871277592425
1807,Nissa,Bratcher,675938609616160614,3567739821066521
1808,Claudetta,Igounet,6334401110414168228,6763941898093348
1809,Winifield,Wilcox,670968890917174470,30184292270382
1810,Moises,Jedrzejczak,3541791495988556,589367453343885687
1811,Kippy,Mealand,348357318859290,3582685198009050
1812,Sharon,Lorenzetti,30360978831446,6373375209706508
1813,Melva,Kassel,4844345295290317,5007665954080737
1814,Casi,Reid,3569278066625905,5555362310423027
1815,Cleavland,Jaegar,374283643426471,6759272778215678
1816,Mariette,Chuter,5437106308735155,30292407616736
1817,Diannne,Mycock,3569213360911719,3562413203257570
1818,Shanie,de Banke,493601691454704509,201940000220644
1819,Christine,Jude,3554925523888727,3529816465039514
1820,Leelah,Buchanan,5002356487482898,5610563403036872
1821,Maire,Oehm,675958768877374325,5318283011846241
1822,Ashia,Biles,3544450729193205,3529339205176660
1823,Iris,Castellet,3572198409962259,3542046133442030
1824,Rafa,Vardey,5010126349152074,5038073837669987
1825,Pierson,Pridding,5602249542805931748,5100131600634761
1826,Kristofer,Sorbie,5433409510376253,502092139373973072
1827,Alfy,Stilliard,5118814250978188,3570914017850781
1828,Laryssa,Clouston,3567173425019605,3582629618145425
1829,Chevy,Fasham,3551073139586394,30508370135085
1830,Jena,Penhearow,370872498417694,5602235462149009
1831,Ode,Stancer,4026358255243473,5602210142282041
1832,Barbabra,Custard,3575477497703537,4041593263627
1833,Sandye,Jeenes,67620517668893060,5602216353642211
1834,Shanan,Mussolini,3584604586215425,5602241316741621913
1835,Isobel,Churn,4508503112696457,5602231545526347
1836,Henrietta,Di Biagi,3571435882469829,3561030367432350
1837,Maybelle,Bembrigg,30392800175452,3574552071390843
1838,Sharleen,Sharphurst,3589417739598281,6334130391614699
1839,Tonnie,Fabler,676336731454013816,378475098637786
1840,Karin,Swabey,5007663010887047,6333017273126308017
1841,Becky,Gascar,374622497261858,6759538728907535
1842,Carce,Rizzo,3587904194544407,4041598013410853
1843,Wilow,Marde,4936204491213921,373165456418805
1844,Dael,Muddicliffe,201779337199182,201710298342412
1845,Marlin,Oxenden,4903982174104893389,3543822219158719
1846,Herman,Gribbell,3567604263499483,3564853862461591
1847,Salome,Mustoe,5602250995473958,30483540723808
1848,Myrtle,Charpin,3568162405048840,5007667262431446
1849,Lurline,Farherty,201430043791967,3582228501969478
1850,Elden,MacCafferky,5574260594912375,3574106071681360
1851,Darill,Esley,337941314743344,5100143835361326
1852,Dotti,Venditto,30080660740164,3543308069396658
1853,Mirabel,Farrans,501822368895401077,337941611262626
1854,Micki,Kingdon,4903269571560613348,3564251117670522
1855,Bordy,Hennemann,30371725202518,201687561286957
1856,Conni,Moyne,4393142728216,5602226455134215
1857,Anabal,Goodbody,5002354712778255,5602218995836037
1858,Merrill,Grumell,67633282092124047,3578202977309150
1859,Ezechiel,Sommerville,3558106114777480,3581624234546636
1860,Keary,Siddens,3588167234945534,06048250671399949
1861,Mart,Hansard,3583232241910825,5214085314902414
1862,Wittie,Lyptrade,201477338089649,5542943469380377
1863,Davin,Hughman,3575537438643769,5100146954954698
1864,Hettie,Corroyer,3575009192812436,3549890052990427
1865,Lotte,Hendriks,201535068622184,201824691064240
1866,Willis,Epton,5010129523336141,3568753958858328
1867,Stanly,O' Liddy,3560233275001157,3570955226179868
1868,Dori,Romanelli,3544698113211278,3530569571247383
1869,Wilfrid,Shreeve,3541878541164629,5602257762375860
1870,Dynah,Ingleby,5610937368660175,5475272521309542
1871,Noni,Clopton,5048373437587367,3561394967938202
1872,Almeta,Bedinham,3577699138142274,3547341154698643
1873,Shantee,McQuirk,3528933346165441,3561275962764745
1874,Eugenio,Waterstone,5430844167183748,6709200464761508
1875,Dee,Digger,5610427012769606,3583878239600933
1876,Tatiania,MacGillreich,4017958976674350,5429817605530004
1877,Astrix,Heaviside,6331104405309896,3558918428427374
1878,Glen,Rowbury,5602248013685314,3540491918017452
1879,Imelda,Jaggi,5602216681113448,0604775662266417
1880,Deva,Buckeridge,4041378558915180,6771182751637474154
1881,Winnie,Vynall,3535257760706501,50206535681087690
1882,Janie,Cleeves,5020013797329875,30419909655165
1883,Katherina,Bendan,3579418607158382,3570158188581623
1884,Pedro,Kopje,676206165547919621,490534529861530364
1885,Shanan,Bycraft,676382872582730625,3542307081430678
1886,Connie,Kinane,3583155929868587,4844845219844206
1887,Birgit,Ramsden,5641829390866446,4017953925201355
1888,Doloritas,Abells,560224784346298922,56022307341665995
1889,Nikolas,Kirrens,3547155927876702,3566993370396257
1890,Gabriellia,Birwhistle,490560598009468537,3568668443564275
1891,Emmy,Steinhammer,3533486103068186,4903695452379903424
1892,Dalston,Tonkin,3539863820749120,30180785406889
1893,Rozamond,Cornock,676347186400504409,374288024322769
1894,Walther,Garn,3559267593048907,5002353310311824
1895,Redd,Lindborg,3589155333236904,5100172892076261
1896,Sharon,Geraudy,3540549393182529,201702304700378
1897,Barton,Root,6771521127423241,5010124502485191
1898,Sibelle,Hawler,3579240918424125,4017957485743292
1899,Alvina,Heinz,6304168150915556,67637086878021988
1900,Catriona,Kays,337941316206555,3555097576299787
1901,Kendrick,Shearer,3565085652055577,3540010892658014
1902,Arliene,Cassin,3542644786850796,3589655009463351
1903,Jessie,Desbrow,3569912284523043,3561139631309086
1904,Cindelyn,Stroud,341274788842150,5100171615894414
1905,Ambrosi,Finding,3565551185331736,6304146530839696
1906,Billy,Iskov,374622385293062,3556716693913462
1907,Kelly,Younghusband,67629821092653624,5010120925359914
1908,Skipper,Penni,4508626827711749,36757394024007
1909,Tobit,Auld,5602258064800639,5135468665312316
1910,Wylie,Soppeth,3580300366545404,3549432926454106
1911,Emmett,Heaseman,5369561946612681,3546828313186412
1912,Chelsie,Danilyak,5020039771495218,3554984134976348
1913,Harli,Haymes,5483733594668502,3530935334565132
1914,Cilka,Ascrofte,6709408472112164,560224008844913703
1915,Earlie,Makinson,3540404321296423,5610313289556639
1916,Ag,Crewes,670635886421330346,3584656266418737
1917,Albert,Souza,3547499881311474,374288803249035
1918,Darryl,Eppson,50381608570656953,374288989864938
1919,Becki,Reggiani,4911236861949501,503864524126366795
1920,Doe,Andreazzi,5425566937933097,3529312333400443
1921,Barry,Jenkins,5100146052809695,6771726918769302
1922,Jodee,Lanfere,5610304741158221,30004433957863
1923,Glenn,Lammin,3549774320021175,3577047897591234
1924,Clarice,Thorsby,5504941877412150,30452996622541
1925,Guillaume,Luciani,6388901785121367,201609781714477
1926,Ase,Ander,6761498931475794,5641826997680295776
1927,Corny,Mertel,3573945182925120,5100179032799546
1928,Sabina,Markham,3534142055663453,56104620252576642
1929,Jorey,Stuer,3584012968674526,5602228626519787
1930,Raddie,Gawthorpe,4913360221343466,5010129202574699
1931,Pearl,Lysons,3546378274718647,5414995048846901
1932,Alexa,Dench,201405500000946,3561254178731335
1933,Emmaline,Beardsall,3562220822339576,5207369507162070
1934,Hartley,Creaney,3553603176391197,6763605181653072
1935,Welbie,Gabby,372301999300603,372301907405528
1936,Clayton,Risman,3528232908171933,6762971045961305272
1937,Dehlia,Moralee,4017958931386926,3570754205325448
1938,Mackenzie,Haynesford,5100171473181151,374283851600064
1939,Faustine,Malek,3530937645462405,374288574005772
1940,Wallie,Longhurst,3561759910999586,6379426151612758
1941,Archibald,Grent,50205916340357073,30421049415211
1942,Veriee,Prandini,6376337928683308,56022564450453429
1943,Sabra,Bootland,3552034694977526,5602226038480143
1944,Eldridge,Sprankling,3549790324728763,490371689835613187
1945,Adolpho,Gehringer,56022548393701234,5610968529162605421
1946,Nevin,Jimson,3554984971257539,4041590183489
1947,Adrien,Tordiffe,6771921448623505,3536679795373933
1948,Imojean,Swallwell,6373580364730538,3574987589426731
1949,Gav,Robun,3551139395007530,5100142177940606
1950,Kelcy,Battrick,30213420721238,0604556555753363209
1951,Roxane,Daniell,5020232744373063,560225074187064172
1952,Kerby,Howgate,6333311597438199414,3577779505875019
1953,Andie,Juppe,3543560022203062,3560990044316477
1954,Theobald,Glowach,5007661609097440,30595087896117
1955,Grannie,Ewbanck,3530097731164082,5557591314131107
1956,Isidora,Iban,4905204210820896,3540574022693100
1957,Ky,Grieger,3557311126549288,6767506688898220867
1958,Marji,Challice,5602221185562327312,374288617190037
1959,Kirbee,Hadfield,36063371572914,3555033206472361
1960,Lexis,Ailmer,6370907518720979,3586935531865544
1961,Joli,Kilsby,4041592001994,3545057724263401
1962,Fawne,Gomme,30175057818506,3579535511066029
1963,Marion,Abramino,379294866724406,5402411170970646
1964,Franky,Lakenton,5602244158202304,56022579661111558
1965,Yardley,Bendell,5002358000681287,30443033589801
1966,Leona,Umney,4017959209289099,4936006568984980657
1967,Stafford,Bunn,30030492864641,5100140306869704
1968,Mill,Diego,3583771096508648,3546587731942430
1969,Madelyn,Wikey,3559248363871553,5602254048001923
1970,Jeana,Marmyon,201430163385194,3568112096528048
1971,Melvyn,Di Domenico,3566286075012950,3575409494831680
1972,Barri,Wylder,3573180720362772,6709187931963682043
1973,Codi,McKeever,67628614093939451,4041374019347
1974,Jeddy,Lingley,3555302644614615,3555952926200291
1975,Budd,Jimson,3577345072039015,4041598046807257
1976,Meir,Lackney,3533970055806362,6371491471366681
1977,Dar,Gellibrand,3584369031936534,6391372735294222
1978,Celestyn,Goldney,3534757994371411,5002352718154414
1979,Patrice,Rosenblatt,30174669009075,3532297766363660
1980,Saloma,Ritchings,3575699766210585,3528506308992190
1981,Roxanne,Redemile,676102400764561078,4405065117069787
1982,Ortensia,Sothern,3578226303882960,3573719811798640
1983,Eldon,Tames,3531788647198128,4911163479345429
1984,Danica,Burniston,67061610650645543,3551195833516912
1985,Marve,Micco,6383766177567096,3547751235455161
1986,Blaine,Beneyto,4405318737413327,3576252203415778
1987,Sarene,Ferriere,5100179796751915,3554428425962310
1988,Guglielma,Gotliffe,6709028478594211555,3584165402995590
1989,Valaria,Doale,4903518557387025,3561798745260855
1990,Nixie,Sherborn,5007665280818289,3586626736129857
1991,Anstice,Pettiford,3532341381024016,676385072963957411
1992,Alejoa,Bloan,4936606262718056117,5211903720297380
1993,Lilah,Eadmeades,3544190905590655,201916414175863
1994,Sherrie,Patnelli,3554033159597066,3563617696575459
1995,Angelico,Looker,3531407782191216,201458933793207
1996,Ofelia,Armistead,4913488555109433,5201699973722064
1997,Erv,Stopforth,4175003764589573,5602259819615504
1998,Earle,Blackmore,3576475712509829,5610256075188564
1999,Delia,Isitt,4905308795649850971,6334727469679747101
2000,Alyse,Jime,5563896600207277,30352011675211
